stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,zone_id,route_short_name
T_11714_STOP,11714,León XIII,4.592286327885301,-74.19296820460555,0,ESTACION_7505,0,G46
T_2278_STOP,2278,La Despensa,4.594431617263863,-74.18853335356606,0,ESTACION_7506,0,G46
T_1524_STOP,1524,Portal 80,4.709808459325406,-74.11039201896341,0,ESTACION_4000,0,D22
T_1494_STOP,1494,Granja - Carrera 77,4.699958399255029,-74.09710039424218,0,ESTACION_4100,0,D22
T_1517_STOP,1517,Minuto de Dios,4.696794901763427,-74.09173697236882,0,ESTACION_4101,0,D22
T_13415_STOP,13415,Avenida 68,4.686628967579816,-74.08117098747087,0,ESTACION_4104,0,D22
T_1483_STOP,1483,Carrera 47,4.678089921040251,-74.0737363207715,0,ESTACION_4106,0,D22
T_2015_STOP,2015,Portal Sur,4.597356546236926,-74.17019443936108,0,ESTACION_7000,0,D22
T_1761_STOP,1761,Sevillana,4.595047439279331,-74.147131975693,0,ESTACION_7003,0,D22
T_13581_STOP,13581,General Santander,4.5936505510112395,-74.13105334015346,0,ESTACION_7006,0,D22
T_1756_STOP,1756,SENA,4.59720908816389,-74.11092100260302,0,ESTACION_7009,0,D22
T_2017_STOP,2017,Calle 75,4.669551575226752,-74.0717312547344,0,ESTACION_7102,0,D22
T_1535_STOP,1535,Avenida Chile,4.666234536412282,-74.0745211240511,0,ESTACION_7103,0,D22
T_2026_STOP,2026,Universidad Nacional,4.6363466047125454,-74.0793534635505,0,ESTACION_7107,0,D22
T_1576_STOP,1576,Paloquemao,4.616603305356236,-74.08980251549195,0,ESTACION_7110,0,D22
T_1597_STOP,1597,Ricáurte,4.6121575638344074,-74.09346811458832,0,ESTACION_7111,0,D22
T_1524_STOP,1524,Portal 80,4.709808459325406,-74.11039201896341,0,ESTACION_4000,0,G22
T_1496_STOP,1496,Granja - Carrera 77,4.699687113712922,-74.09687220259097,0,ESTACION_4100,0,G22
T_1519_STOP,1519,Minuto de Dios,4.69659546400428,-74.09149982216806,0,ESTACION_4101,0,G22
T_13416_STOP,13416,Avenida 68,4.686264036421203,-74.08093904351139,0,ESTACION_4104,0,G22
T_1485_STOP,1485,Carrera 47,4.677851083734681,-74.0735107681551,0,ESTACION_4106,0,G22
T_2015_STOP,2015,Portal Sur,4.597356546236926,-74.17019443936108,0,ESTACION_7000,0,G22
T_1762_STOP,1762,Sevillana,4.5951368377966535,-74.1472790414589,0,ESTACION_7003,0,G22
T_13582_STOP,13582,General Santander,4.59365664549316,-74.13083625498622,0,ESTACION_7006,0,G22
T_1759_STOP,1759,SENA,4.597209256918657,-74.11105621960577,0,ESTACION_7009,0,G22
T_2032_STOP,2032,Calle 75,4.669966560716804,-74.07165838108581,0,ESTACION_7102,0,G22
T_1539_STOP,1539,Avenida Chile,4.666659604727345,-74.07446647566813,0,ESTACION_7103,0,G22
T_1614_STOP,1614,Universidad Nacional,4.63616238964032,-74.07941660920162,0,ESTACION_7107,0,G22
T_1580_STOP,1580,Paloquemao,4.616915659136046,-74.08959468160349,0,ESTACION_7110,0,G22
T_1599_STOP,1599,Ricáurte,4.61195115507469,-74.09368718055337,0,ESTACION_7111,0,G22
T_2317_STOP,2317,Portal Américas,4.629198663645462,-74.17269754524638,0,ESTACION_5000,0,F61
T_1678_STOP,1678,Patio Bonito,4.6326903113734925,-74.16518544577808,0,ESTACION_5001,0,F61
T_1627_STOP,1627,Banderas,4.631481942977224,-74.14674886988892,0,ESTACION_5100,0,F61
T_1662_STOP,1662,Marsella,4.629842967510667,-74.13049686358923,0,ESTACION_5103,0,F61
T_1302_STOP,1302,Calle 19,4.607216048725105,-74.07737440181593,0,ESTACION_9111,0,F61
T_1272_STOP,1272,Avenida 39,4.62671603724262,-74.06875814473597,0,ESTACION_9116,0,F61
T_1340_STOP,1340,Calle 57,4.642921826162792,-74.06587919201246,0,ESTACION_9119,0,F61
T_1370_STOP,1370,Flores,4.654921485341507,-74.06305969299356,0,ESTACION_9121,0,F61
T_1355_STOP,1355,Calle 72,4.658131788172085,-74.06211937995721,0,ESTACION_9122,0,F61
T_1640_STOP,1640,CDS Cra 32,4.616346591310696,-74.09418397484214,0,ESTACION_12002,0,F61
T_1238_STOP,1238,Portal Norte,4.755173712686981,-74.04613533881557,0,ESTACION_2000,0,G12
T_12936_STOP,12936,Toberín,4.745201188469105,-74.04750057858455,0,ESTACION_2101,0,G12
T_1197_STOP,1197,Calle 142,4.72795567324438,-74.05034891920617,0,ESTACION_2105,0,G12
T_1242_STOP,1242,Prado,4.714788505472979,-74.05256668767657,0,ESTACION_2201,0,G12
T_1189_STOP,1189,Calle 127,4.7046237171676655,-74.05427539658938,0,ESTACION_2202,0,G12
T_1173_STOP,1173,Calle 100,4.6830369987788,-74.05786555568288,0,ESTACION_2300,0,G12
T_2012_STOP,2012,Portal Sur,4.597009816513013,-74.1702063743067,0,ESTACION_7000,0,G12
T_1755_STOP,1755,Perdomo,4.595809593473877,-74.16540654302946,0,ESTACION_7001,0,G12
T_1739_STOP,1739,General Santander,4.59364158211627,-74.13006311907675,0,ESTACION_7006,0,G12
T_1566_STOP,1566,Castellana,4.675024115395376,-74.06568355752587,0,ESTACION_7101,0,G12
T_2032_STOP,2032,Calle 75,4.669966560716804,-74.07165838108581,0,ESTACION_7102,0,G12
T_1608_STOP,1608,Simón Bolívar,4.657320190566604,-74.0776908508376,0,ESTACION_7104,0,G12
T_1615_STOP,1615,Universidad Nacional,4.636944548141642,-74.0793627012801,0,ESTACION_7107,0,G12
T_1546_STOP,1546,Avenida El Dorado,4.630347473020616,-74.07994667753779,0,ESTACION_7108,0,G12
T_1599_STOP,1599,Ricáurte,4.61195115507469,-74.09368718055337,0,ESTACION_7111,0,G12
T_1729_STOP,1729,Comuneros,4.604355135030006,-74.09980864034564,0,ESTACION_7112,0,G12
T_1238_STOP,1238,Portal Norte,4.755173712686981,-74.04613533881557,0,ESTACION_2000,0,G12
T_12936_STOP,12936,Toberín,4.745201188469105,-74.04750057858455,0,ESTACION_2101,0,G12
T_1197_STOP,1197,Calle 142,4.72795567324438,-74.05034891920617,0,ESTACION_2105,0,G12
T_1242_STOP,1242,Prado,4.714788505472979,-74.05256668767657,0,ESTACION_2201,0,G12
T_1189_STOP,1189,Calle 127,4.7046237171676655,-74.05427539658938,0,ESTACION_2202,0,G12
T_1173_STOP,1173,Calle 100,4.6830369987788,-74.05786555568288,0,ESTACION_2300,0,G12
T_1739_STOP,1739,General Santander,4.59364158211627,-74.13006311907675,0,ESTACION_7006,0,G12
T_1566_STOP,1566,Castellana,4.675024115395376,-74.06568355752587,0,ESTACION_7101,0,G12
T_2032_STOP,2032,Calle 75,4.669966560716804,-74.07165838108581,0,ESTACION_7102,0,G12
T_1608_STOP,1608,Simón Bolívar,4.657320190566604,-74.0776908508376,0,ESTACION_7104,0,G12
T_1615_STOP,1615,Universidad Nacional,4.636944548141642,-74.0793627012801,0,ESTACION_7107,0,G12
T_1546_STOP,1546,Avenida El Dorado,4.630347473020616,-74.07994667753779,0,ESTACION_7108,0,G12
T_1599_STOP,1599,Ricáurte,4.61195115507469,-74.09368718055337,0,ESTACION_7111,0,G12
T_1729_STOP,1729,Comuneros,4.604355135030006,-74.09980864034564,0,ESTACION_7112,0,G12
T_1687_STOP,1687,Portal Américas,4.629458772385849,-74.17217359978585,0,ESTACION_5000,0,E32
T_1715_STOP,1715,Transversal 86,4.633770313295518,-74.1517685958813,0,ESTACION_5005,0,E32
T_13573_STOP,13573,Banderas,4.631240775791629,-74.14599962643133,0,ESTACION_5100,0,E32
T_1674_STOP,1674,Av. Américas - Av. Boyacá,4.630055695356521,-74.1343099262719,0,ESTACION_5102,0,E32
T_2020_STOP,2020,Calle 75,4.6700655720132325,-74.07128862334503,0,ESTACION_7102,0,E32
T_1533_STOP,1533,Avenida Chile,4.665728581189911,-74.07497254964596,0,ESTACION_7103,0,E32
T_1606_STOP,1606,Simón Bolívar,4.657636245426366,-74.07757949902108,0,ESTACION_7104,0,E32
T_2030_STOP,2030,Universidad Nacional,4.637722517422849,-74.07926110638638,0,ESTACION_7107,0,E32
T_13535_STOP,13535,Avenida El Dorado,4.629957123473198,-74.07996185078636,0,ESTACION_7108,0,E32
T_1550_STOP,1550,CAD,4.623746620911359,-74.08388105593028,0,ESTACION_7109,0,E32
T_1701_STOP,1701,Puente Aranda,4.62553960433447,-74.10454789357574,0,ESTACION_12000,0,E32
T_1718_STOP,1718,Zona Industrial,4.620441160330156,-74.0988574291046,0,ESTACION_12007,0,E32
T_1687_STOP,1687,Portal Américas,4.629458772385849,-74.17217359978585,0,ESTACION_5000,0,F32
T_1709_STOP,1709,Transversal 86,4.634120365418584,-74.15183018810356,0,ESTACION_5005,0,F32
T_1626_STOP,1626,Banderas,4.631426917852646,-74.14612690104866,0,ESTACION_5100,0,F32
T_1672_STOP,1672,Av. Américas - Av. Boyacá,4.630209924238662,-74.13467935188305,0,ESTACION_5102,0,F32
T_2033_STOP,2033,Calle 75,4.6695870546755165,-74.07196540029491,0,ESTACION_7102,0,F32
T_1539_STOP,1539,Avenida Chile,4.666659604727345,-74.07446647566813,0,ESTACION_7103,0,F32
T_1610_STOP,1610,Simón Bolivar,4.656699334953757,-74.077784191163,0,ESTACION_7104,0,F32
T_2016_STOP,2016,Universidad Nacional,4.637574225842104,-74.0793107105829,0,ESTACION_7107,0,F32
T_13536_STOP,13536,Avenida El Dorado,4.629790711121016,-74.08002357385372,0,ESTACION_7108,0,F32
T_1554_STOP,1554,CAD,4.622982732420293,-74.08455681197627,0,ESTACION_7109,0,F32
T_1698_STOP,1698,Puente Aranda,4.625676881168287,-74.10465635632886,0,ESTACION_12000,0,F32
T_1717_STOP,1717,Zona Industrial,4.62058603888729,-74.09897443785587,0,ESTACION_12007,0,F32
T_1690_STOP,1690,Portal Américas,4.629748437498424,-74.17234454877175,0,ESTACION_5000,0,F23
T_1678_STOP,1678,Patio Bonito,4.6326903113734925,-74.16518544577808,0,ESTACION_5001,0,F23
T_1625_STOP,1625,Banderas,4.631344569863913,-74.145351710307,0,ESTACION_5100,0,F23
T_1670_STOP,1670,Av. Américas - Av. Boyacá,4.630163857298311,-74.13399427146699,0,ESTACION_5102,0,F23
T_1694_STOP,1694,Pradera,4.628539000511558,-74.11842936591384,0,ESTACION_5105,0,F23
T_1699_STOP,1699,Puente Aranda,4.626048195780991,-74.10500746827708,0,ESTACION_12000,0,F23
T_1585_STOP,1585,Ricáurte,4.612868048425878,-74.09024899032046,0,ESTACION_12003,0,F23
T_1704_STOP,1704,San Façon Cra 22,4.609969346180443,-74.08704348551717,0,ESTACION_12004,0,F23
T_1288_STOP,1288,Jiménez,4.603273765974574,-74.07934184141611,0,ESTACION_14003,0,F23
T_1847_STOP,1847,Museo del Oro,4.601305579127236,-74.0730675732903,0,ESTACION_14004,0,F23
T_1845_STOP,1845,Aguas,4.6026383328217255,-74.0683167390039,0,ESTACION_14005,0,F23
T_1625_STOP,1625,Banderas,4.631344569863913,-74.145351710307,0,ESTACION_5100,0,F23
T_1670_STOP,1670,Av. Américas - Av. Boyacá,4.630163857298311,-74.13399427146699,0,ESTACION_5102,0,F23
T_1694_STOP,1694,Pradera,4.628539000511558,-74.11842936591384,0,ESTACION_5105,0,F23
T_1699_STOP,1699,Puente Aranda,4.626048195780991,-74.10500746827708,0,ESTACION_12000,0,F23
T_1585_STOP,1585,Ricáurte,4.612868048425878,-74.09024899032046,0,ESTACION_12003,0,F23
T_1704_STOP,1704,San Façon Cra 22,4.609969346180443,-74.08704348551717,0,ESTACION_12004,0,F23
T_1288_STOP,1288,Jiménez,4.603273765974574,-74.07934184141611,0,ESTACION_14003,0,F23
T_1847_STOP,1847,Museo del Oro,4.601305579127236,-74.0730675732903,0,ESTACION_14004,0,F23
T_1845_STOP,1845,Aguas,4.6026383328217255,-74.0683167390039,0,ESTACION_14005,0,F23
T_1690_STOP,1690,Portal Américas,4.629748437498424,-74.17234454877175,0,ESTACION_5000,0,J23
T_1682_STOP,1682,Patio Bonito,4.633519969112067,-74.16418152248595,0,ESTACION_5001,0,J23
T_1625_STOP,1625,Banderas,4.631344569863913,-74.145351710307,0,ESTACION_5100,0,J23
T_1630_STOP,1630,Banderas,4.631163274296051,-74.14503640325903,0,ESTACION_5100,0,J23
T_1676_STOP,1676,Av. Américas - Av. Boyacá,4.629964432812256,-74.13365194591948,0,ESTACION_5102,0,J23
T_1697_STOP,1697,Pradera,4.62838946586932,-74.11818427586462,0,ESTACION_5105,0,J23
T_1700_STOP,1700,Puente Aranda,4.625885272196601,-74.1049265393975,0,ESTACION_12000,0,J23
T_1591_STOP,1591,Ricáurte,4.612587381349152,-74.09005102580223,0,ESTACION_12003,0,J23
T_1705_STOP,1705,San Façon Cra 22,4.609721851175094,-74.08679915244238,0,ESTACION_12004,0,J23
T_1292_STOP,1292,Jiménez,4.60258634045865,-74.0786243635091,0,ESTACION_14003,0,J23
T_1849_STOP,1849,Museo del Oro,4.601077216527528,-74.07280297440816,0,ESTACION_14004,0,J23
T_1845_STOP,1845,Aguas,4.6026383328217255,-74.0683167390039,0,ESTACION_14005,0,J23
T_1690_STOP,1690,Portal Américas,4.629748437498424,-74.17234454877175,0,ESTACION_5000,0,F23
T_1678_STOP,1678,Patio Bonito,4.6326903113734925,-74.16518544577808,0,ESTACION_5001,0,F23
T_1625_STOP,1625,Banderas,4.631344569863913,-74.145351710307,0,ESTACION_5100,0,F23
T_1670_STOP,1670,Av. Américas - Av. Boyacá,4.630163857298311,-74.13399427146699,0,ESTACION_5102,0,F23
T_1694_STOP,1694,Pradera,4.628539000511558,-74.11842936591384,0,ESTACION_5105,0,F23
T_1699_STOP,1699,Puente Aranda,4.626048195780991,-74.10500746827708,0,ESTACION_12000,0,F23
T_1585_STOP,1585,Ricáurte,4.612868048425878,-74.09024899032046,0,ESTACION_12003,0,F23
T_1704_STOP,1704,San Façon Cra 22,4.609969346180443,-74.08704348551717,0,ESTACION_12004,0,F23
T_1288_STOP,1288,Jiménez,4.603273765974574,-74.07934184141611,0,ESTACION_14003,0,F23
T_1847_STOP,1847,Museo del Oro,4.601305579127236,-74.0730675732903,0,ESTACION_14004,0,F23
T_1845_STOP,1845,Aguas,4.6026383328217255,-74.0683167390039,0,ESTACION_14005,0,F23
T_1625_STOP,1625,Banderas,4.631344569863913,-74.145351710307,0,ESTACION_5100,0,F23
T_1670_STOP,1670,Av. Américas - Av. Boyacá,4.630163857298311,-74.13399427146699,0,ESTACION_5102,0,F23
T_1694_STOP,1694,Pradera,4.628539000511558,-74.11842936591384,0,ESTACION_5105,0,F23
T_1699_STOP,1699,Puente Aranda,4.626048195780991,-74.10500746827708,0,ESTACION_12000,0,F23
T_1585_STOP,1585,Ricáurte,4.612868048425878,-74.09024899032046,0,ESTACION_12003,0,F23
T_1704_STOP,1704,San Façon Cra 22,4.609969346180443,-74.08704348551717,0,ESTACION_12004,0,F23
T_1288_STOP,1288,Jiménez,4.603273765974574,-74.07934184141611,0,ESTACION_14003,0,F23
T_1847_STOP,1847,Museo del Oro,4.601305579127236,-74.0730675732903,0,ESTACION_14004,0,F23
T_1845_STOP,1845,Aguas,4.6026383328217255,-74.0683167390039,0,ESTACION_14005,0,F23
T_1688_STOP,1688,Portal Américas,4.629225121240649,-74.17349006565715,0,ESTACION_5000,0,F51
T_1680_STOP,1680,Patio Bonito,4.632216820547275,-74.16574841029498,0,ESTACION_5001,0,F51
T_1627_STOP,1627,Banderas,4.631481942977224,-74.14674886988892,0,ESTACION_5100,0,F51
T_1652_STOP,1652,Mandalay,4.6309559347358125,-74.1411710300157,0,ESTACION_5101,0,F51
T_1670_STOP,1670,Av. Américas - Av. Boyacá,4.630163857298311,-74.13399427146699,0,ESTACION_5102,0,F51
T_1660_STOP,1660,Marsella,4.629743330036553,-74.12979587015482,0,ESTACION_5103,0,F51
T_1694_STOP,1694,Pradera,4.628539000511558,-74.11842936591384,0,ESTACION_5105,0,F51
T_1619_STOP,1619,Distrito Grafiti,4.628020110265906,-74.11216279344755,0,ESTACION_5107,0,F51
T_1957_STOP,1957,Las Nieves,4.606208525411523,-74.074281292833,0,ESTACION_10007,0,F51
T_1986_STOP,1986,San Diego,4.611174622098591,-74.0713958556641,0,ESTACION_10008,0,F51
T_2316_STOP,2316,Museo Nacional,4.615027176598931,-74.0692675885239,0,ESTACION_10009,0,F51
T_1587_STOP,1587,Ricáurte,4.613293814287848,-74.09073523860816,0,ESTACION_12003,0,F51
T_1688_STOP,1688,Portal Américas,4.629225121240649,-74.17349006565715,0,ESTACION_5000,0,M51
T_1684_STOP,1684,Patio Bonito,4.633953557302908,-74.16366715425883,0,ESTACION_5001,0,M51
T_1630_STOP,1630,Banderas,4.631163274296051,-74.14503640325903,0,ESTACION_5100,0,M51
T_1658_STOP,1658,Mandalay,4.630660713225753,-74.14087208637443,0,ESTACION_5101,0,M51
T_1676_STOP,1676,Av. Américas - Av. Boyacá,4.629964432812256,-74.13365194591948,0,ESTACION_5102,0,M51
T_1668_STOP,1668,Marsella,4.629516070434168,-74.12947857513376,0,ESTACION_5103,0,M51
T_1697_STOP,1697,Pradera,4.62838946586932,-74.11818427586462,0,ESTACION_5105,0,M51
T_1623_STOP,1623,Distrito Grafiti,4.627774622168444,-74.11116244900192,0,ESTACION_5107,0,M51
T_1953_STOP,1953,Las Nieves,4.6058553737256585,-74.07441939872493,0,ESTACION_10007,0,M51
T_1984_STOP,1984,San Diego,4.610410831583402,-74.07173618388332,0,ESTACION_10008,0,M51
T_2316_STOP,2316,Museo Nacional,4.615027176598931,-74.0692675885239,0,ESTACION_10009,0,M51
T_1589_STOP,1589,Ricaurte,4.613029891067269,-74.09051725619689,0,ESTACION_12003,0,M51
T_13512_STOP,13512,Portal Sur,4.5977070509252105,-74.17019623219491,0,ESTACION_7000,0,M47
T_1752_STOP,1752,Perdomo,4.595745977444926,-74.1651542085047,0,ESTACION_7001,0,M47
T_1740_STOP,1740,CC Paseo - Madelena,4.596197950812737,-74.1572028173738,0,ESTACION_7002,0,M47
T_1761_STOP,1761,Sevillana,4.595047439279331,-74.147131975693,0,ESTACION_7003,0,M47
T_1749_STOP,1749,NQS Calle 38A Sur,4.593796232571764,-74.12339221960242,0,ESTACION_7007,0,M47
T_1727_STOP,1727,Comuneros,4.604548909073384,-74.09956256732242,0,ESTACION_7112,0,M47
T_12764_STOP,12764,Tygua San José,4.59946014699908,-74.08842708051111,0,ESTACION_7200,0,M47
T_12762_STOP,12762,Guatoque Veraguas,4.603710225146204,-74.09445238417518,0,ESTACION_7201,0,M47
T_1992_STOP,1992,San Victorino,4.601589227195449,-74.07700304403646,0,ESTACION_10006,0,M47
T_1955_STOP,1955,Las Nieves,4.6064066820886485,-74.0740581056875,0,ESTACION_10007,0,M47
T_1985_STOP,1985,San Diego,4.611327782969493,-74.07116866913874,0,ESTACION_10008,0,M47
T_2315_STOP,2315,Museo Nacional,4.614685233506821,-74.06945797151819,0,ESTACION_10009,0,M47
T_13512_STOP,13512,Portal Sur,4.5977070509252105,-74.17019623219491,0,ESTACION_7000,0,G47
T_1755_STOP,1755,Perdomo,4.595809593473877,-74.16540654302946,0,ESTACION_7001,0,G47
T_1743_STOP,1743,CC Paseo - Madelena,4.596261462949985,-74.15736500517185,0,ESTACION_7002,0,G47
T_1762_STOP,1762,Sevillana,4.5951368377966535,-74.1472790414589,0,ESTACION_7003,0,G47
T_1750_STOP,1750,NQS Calle 38A Sur,4.593850972850444,-74.12355090908812,0,ESTACION_7007,0,G47
T_1731_STOP,1731,Comuneros,4.603873989427595,-74.10026051341445,0,ESTACION_7112,0,G47
T_12757_STOP,12757,Tygua San José,4.59972261876686,-74.0885439347035,0,ESTACION_7200,0,G47
T_12760_STOP,12760,Guatoque Veraguas,4.604353196420147,-74.09502850118997,0,ESTACION_7201,0,G47
T_1997_STOP,1997,San Victorino,4.600269704885435,-74.0779576302543,0,ESTACION_10006,0,G47
T_1959_STOP,1959,Las Nieves,4.6055661745835765,-74.07461809151587,0,ESTACION_10007,0,G47
T_1986_STOP,1986,San Diego,4.611174622098591,-74.0713958556641,0,ESTACION_10008,0,G47
T_2315_STOP,2315,Museo Nacional,4.614685233506821,-74.06945797151819,0,ESTACION_10009,0,G47
T_1143_STOP,1143,Alcalá,4.72096090092964,-74.05152095537933,0,ESTACION_2200,0,F26
T_1189_STOP,1189,Calle 127,4.7046237171676655,-74.05427539658938,0,ESTACION_2202,0,F26
T_1171_STOP,1171,Calle 100,4.683688151647054,-74.05777452982282,0,ESTACION_2300,0,F26
T_1254_STOP,1254,Virrey,4.67631772370459,-74.05900145968883,0,ESTACION_2302,0,F26
T_1159_STOP,1159,Calle 85,4.67142521837422,-74.05982837748502,0,ESTACION_2303,0,F26
T_1216_STOP,1216,Héroes,4.66750012663698,-74.06053577350373,0,ESTACION_2304,0,F26
T_1692_STOP,1692,Portal Américas,4.629758411041158,-74.17313786035841,0,ESTACION_5000,0,F26
T_1680_STOP,1680,Patio Bonito,4.632216820547275,-74.16574841029498,0,ESTACION_5001,0,F26
T_1711_STOP,1711,Transversal 86,4.634600383687397,-74.15232544363879,0,ESTACION_5005,0,F26
T_1624_STOP,1624,Banderas,4.63128870645208,-74.1447327030714,0,ESTACION_5100,0,F26
T_1654_STOP,1654,Mandalay,4.630996586177947,-74.14184529891534,0,ESTACION_5101,0,F26
T_1672_STOP,1672,Av. Américas - Av. Boyacá,4.630209924238662,-74.13467935188305,0,ESTACION_5102,0,F26
T_13221_STOP,13221,Portal Norte,4.755338556695733,-74.04573126527772,0,ESTACION_2000,0,B28
T_1207_STOP,1207,Calle 146,4.731509642393083,-74.04969492248802,0,ESTACION_2104,0,B28
T_1245_STOP,1245,Prado,4.714164442841543,-74.052621628073,0,ESTACION_2201,0,B28
T_1234_STOP,1234,Pepe Sierra,4.698419813254656,-74.0552304038271,0,ESTACION_2204,0,B28
T_1187_STOP,1187,Calle 106,4.6922431862201845,-74.05629353340387,0,ESTACION_2205,0,B28
T_1693_STOP,1693,Portal Américas,4.630047190548924,-74.17255154748068,0,ESTACION_5000,0,B28
T_13579_STOP,13579,Biblioteca Tintal,4.637617896972073,-74.1596511385409,0,ESTACION_5002,0,B28
T_1629_STOP,1629,Banderas,4.631236631324212,-74.14585667945968,0,ESTACION_5100,0,B28
T_1668_STOP,1668,Marsella,4.629516070434168,-74.12947857513376,0,ESTACION_5103,0,B28
T_1563_STOP,1563,Castellana,4.675980265745652,-74.06368087979732,0,ESTACION_7101,0,B28
T_1642_STOP,1642,CDS Carrera 32,4.615812040802585,-74.09368506340597,0,ESTACION_12002,0,B28
T_1718_STOP,1718,Zona Industrial,4.620441160330156,-74.0988574291046,0,ESTACION_12007,0,B28
T_13221_STOP,13221,Portal Norte,4.755338556695733,-74.04573126527772,0,ESTACION_2000,0,F28
T_1208_STOP,1208,Calle 161,4.743261034987589,-74.04780972417994,0,ESTACION_2102,0,F28
T_1205_STOP,1205,Calle 146,4.730831469259896,-74.04986715191866,0,ESTACION_2104,0,F28
T_1243_STOP,1243,Prado,4.714453885112371,-74.05261222015794,0,ESTACION_2201,0,F28
T_1230_STOP,1230,Pepe Sierra,4.697587911305859,-74.05543888294177,0,ESTACION_2204,0,F28
T_1180_STOP,1180,Calle 106,4.6944178673031915,-74.05594683405884,0,ESTACION_2205,0,F28
T_1693_STOP,1693,Portal Américas,4.630047190548924,-74.17255154748068,0,ESTACION_5000,0,F28
T_1635_STOP,1635,Biblioteca Tintal,4.636980065260236,-74.16044520398735,0,ESTACION_5002,0,F28
T_1626_STOP,1626,Banderas,4.631426917852646,-74.14612690104866,0,ESTACION_5100,0,F28
T_1660_STOP,1660,Marsella,4.629743330036553,-74.12979587015482,0,ESTACION_5103,0,F28
T_1565_STOP,1565,Castellana,4.6752948790330775,-74.06523243093048,0,ESTACION_7101,0,F28
T_1640_STOP,1640,CDS Cra 32,4.616346591310696,-74.09418397484214,0,ESTACION_12002,0,F28
T_1717_STOP,1717,Zona Industrial,4.62058603888729,-74.09897443785587,0,ESTACION_12007,0,F28
T_2317_STOP,2317,Portal Américas,4.629198663645462,-74.17269754524638,0,ESTACION_5000,0,A61
T_1684_STOP,1684,Patio Bonito,4.633953557302908,-74.16366715425883,0,ESTACION_5001,0,A61
T_1628_STOP,1628,Banderas,4.631291656652148,-74.1464786480718,0,ESTACION_5100,0,A61
T_1666_STOP,1666,Marsella,4.629580221836885,-74.1301546168079,0,ESTACION_5103,0,A61
T_1294_STOP,1294,Calle 19,4.607405700930572,-74.07713977965538,0,ESTACION_9111,0,A61
T_1266_STOP,1266,Avenida 39,4.626354228310636,-74.06876763223701,0,ESTACION_9116,0,A61
T_1336_STOP,1336,Calle 57,4.643216880602233,-74.0657683479329,0,ESTACION_9119,0,A61
T_1374_STOP,1374,Flores,4.654740587390699,-74.06306894736083,0,ESTACION_9121,0,A61
T_1359_STOP,1359,Calle 72,4.657733421169048,-74.0621454446195,0,ESTACION_9122,0,A61
T_1641_STOP,1641,CDS Cra 32,4.61623223746499,-74.09409820486407,0,ESTACION_12002,0,A61
T_1149_STOP,1149,Alcalá,4.721263485930472,-74.05141288790131,0,ESTACION_2200,0,B26
T_1193_STOP,1193,Calle 127,4.704433737971931,-74.05425762155043,0,ESTACION_2202,0,B26
T_1177_STOP,1177,Calle 100,4.684013655164134,-74.05767492418587,0,ESTACION_2300,0,B26
T_1258_STOP,1258,Virrey,4.676127732251856,-74.05897466719334,0,ESTACION_2302,0,B26
T_1163_STOP,1163,Calle 85,4.6712442603153805,-74.05979255735753,0,ESTACION_2303,0,B26
T_1219_STOP,1219,Héroes,4.668350272692462,-74.06022012803899,0,ESTACION_2304,0,B26
T_1692_STOP,1692,Portal Américas,4.629758411041158,-74.17313786035841,0,ESTACION_5000,0,B26
T_1682_STOP,1682,Patio Bonito,4.633519969112067,-74.16418152248595,0,ESTACION_5001,0,B26
T_1713_STOP,1713,Transversal 86,4.634202274508112,-74.15224478253802,0,ESTACION_5005,0,B26
T_1631_STOP,1631,Banderas,4.631099223848296,-74.14443247592213,0,ESTACION_5100,0,B26
T_1656_STOP,1656,Mandalay,4.6307520021721285,-74.14155711441866,0,ESTACION_5101,0,B26
T_1674_STOP,1674,Av. Américas - Av. Boyacá,4.630055695356521,-74.1343099262719,0,ESTACION_5102,0,B26
T_13510_STOP,13510,Portal Sur,4.597583567476747,-74.16887167740585,0,ESTACION_7000,0,A52
T_1753_STOP,1753,Perdomo,4.595736308352322,-74.1646223589988,0,ESTACION_7001,0,A52
T_1741_STOP,1741,CC Paseo - Madelena,4.596242571545488,-74.15668893405153,0,ESTACION_7002,0,A52
T_1769_STOP,1769,Venecia,4.595556242628109,-74.1424918219512,0,ESTACION_7004,0,A52
T_1721_STOP,1721,Alquería,4.594170886098734,-74.1338846225732,0,ESTACION_7005,0,A52
T_13581_STOP,13581,General Santander,4.5936505510112395,-74.13105334015346,0,ESTACION_7006,0,A52
T_1744_STOP,1744,NQS Calle 30 Sur,4.594685426269865,-74.1182618985535,0,ESTACION_7008,0,A52
T_1764_STOP,1764,Santa Isabel,4.601360113822838,-74.10297405999128,0,ESTACION_7113,0,A52
T_1370_STOP,1370,Flores,4.654921485341507,-74.06305969299356,0,ESTACION_9121,0,A52
T_320_STOP,320,Calle 76,4.663561185086718,-74.0611862856587,0,ESTACION_9123,0,A52
T_13219_STOP,13219,Portal Norte,4.754144111553634,-74.04630656826323,0,ESTACION_2000,0,8
T_1155_STOP,1155,Calle 187,4.763080361122422,-74.044665627615,0,ESTACION_2001,0,8
T_12935_STOP,12935,Toberín,4.7475204257740335,-74.04708543954274,0,ESTACION_2101,0,8
T_1209_STOP,1209,Calle 161,4.7427582169283,-74.04788523192384,0,ESTACION_2102,0,8
